"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Argentina","ARG","Adjusted net savings, including particulate emission damage (current US$)","NY.ADJ.SVNG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10147734670.6835","13693992619.9796","19229274755.7712","26421483524.2339","27206546812.7229","24981794903.6428","28929511462.2703","27861640654.4238","29273352189.7434","18006312557.4789","17956616622.0643","17138581872.0125","7048681040.70811","12077318797.6172","3197141920.95032","3728793432.86779","23220375256.1731","34704811439.486","40141775814.6096","30043831203.7928","36785233543.0913","48546276728.0606","41934182432.1356","35276469387.5992","33230685185.8703","35062423530.0813","31499884751.0961","27883792496.1853","25157611476.6723","","",
"Argentina","ARG","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","3833778.78807945","2730868.42332424","4600252.26353001","16309881.4839229","26371505.0141786","8388189.92259577","9225357.86086508","8685813.54325883","6032962.40105033","15690145.7322108","22475733.643625","8852076.70978058","4910645.91161572","6905842.94786577","9064041.54908423","6805638.53352227","3312712.92399831","3429622.37714185","98675952.3685032","96924458.4511115","36410888.1798535","7626135.67215972","10520400.1117824","2046365.03895745","3335650.87600293","2413573.64158527","2786737.88287782","34156902.078187","92523731.8064432","103633583.726739","94690931.6393227","88094952.1664414","89719721.6209694","108610233.830019","218821702.692747","309116843.271617","643055892.882204","653024621.753447","929306357.111885","926526677.826227","1676718792.69863","2322813331.75103","2294430525.59592","1555935044.48166","1493446850.72535","1267250889.66812","1361636648.31985","1431438088.74523","1479535024.46359","","",
"Argentina","ARG","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","12.0081440390638","10.310001725427","11.0498575062054","10.4300034566194","10.6201662505329","10.2900157678966","10.3599980252115","","","9.11593492550541","7.88315755320404","7.14880167446502","7.08468167109043","8.46351286856717","8.25794404558772","8.41683366733467","8.00943651622385","7.17752723103382","5.66888340930036","","9.05372621285731","9.2284912145763","8.78323331996488","8.63075719196468","7.84294213831595","8.10672738111633","8.20826815101319","8.58689386393413","8.29015704616885","8.36902708810117","8.17901594900535","8.60084240205039","7.91774126568107","6.94395792916535","5.95407422742367","","",
"Argentina","ARG","Manufacturing, value added (current LCU)","NV.IND.MANF.CN","","","","","","0.1984499991","0.2465600073","0.3027699888","0.3349199891","0.4008899927","0.3786000013","0.5953299999","1.0102599859","1.6236399412","2.2189700604","7.4146099091","40.0317001343","103.8949966431","241.8320007324","631.5230102539","1132","2150","6853","33580","234970","1572500","2737600","6415600","31097000","1004009984","18464000000","44114599900","49541099500","43138297900","45873469700","44502096300","47723427100","53382062500","53326264700","48089824700","46877339400","43241974900","63603071700","84529831700","91866330500","106839923900","127987889900","152911936800","190132679300","194474517800","263297367700","345390538600","401406098500","502616403800","676458297200","844444051100","1109816297900","1368258272898.26","1858022364667.75","2788782161617.84","",
"Argentina","ARG","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","-1147183292.05851","396.482125076288","391.765795402346","588235263.814804","476190458.735397","606060620.255356","285714230.396195","0","273421120.491353","-199999955.329714","125000067.999476","1000000034.35845","444444349.714867","-81081003.1574088","1665000247.33942","1300000007.90071","1680327852.15191","125448026.281332","-1094188525.38844","-354736981.047212","2166280922.49493","3447293429.57181","2241000056.61242","4830000122.01607","2038888857.97961","330476193.099647","4189772694.54888","4965320039.48227","8096966435.702","3029889879.39171","-3511003028.4676","-5692332332.33233","-7914860000","-1059485000","-1767000000","-6485300000","-7530100000","-4900400000","-1846455600","3508536600","14670786469.0802","14311606659.1997","11530324282.1261","11805942344.4323","13069507211.5385","12594785132.7093","13446803975.2178","16864736858.9573","12270934023.3519","8971758594.68139","10642160447.0661","-549718918.473333","2127192190.98412","-6393090842.80549","-5796639840.90201","-17049944869.2598","-10017521027.5462","10030374538.0669","",
"Argentina","ARG","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","23.4787682830017","27.7658954095825","21.7305032785137","18.2725157879141","17.1788998053412","19.223425192304","20.5425466290179","21.2150357873283","21.6904972921362","23.9906052021963","24.4400952475051","24.1130324177909","23.8915446190398","20.8938115320811","22.2603317856376","29.4410469590453","30.7294395903282","30.9416888037918","27.8218932094334","23.9151408088345","25.2577862895999","22.6910887215998","21.7549479464592","20.8877523061467","19.9640924492995","17.5890669180019","17.4617642050861","19.5548660012086","18.6400388971926","15.5146982752804","13.9969815756662","14.6369773950796","16.7024057741857","19.0564340661161","19.9389752563704","17.9377461107015","18.0821812623381","19.37012354068","19.9349616865126","18.0140244001369","16.192649393261","14.1791183183273","11.9606480900889","15.1375075649857","15.8937872782322","17.3511468951153","18.3311867225446","19.5160791570053","19.0101609779701","15.581752639827","16.6414661565525","17.2482847013515","15.8575254186347","16.2895111851898","15.9799540764527","15.5647450770354","14.2723627542237","15.1621987546802","14.6598896727994","13.5123954278098","",
"Argentina","ARG","Gross national expenditure (constant 2010 US$)","NE.DAB.TOTL.KD","107833651882.009","118297318715.459","113740734035.697","107068816495.109","121764010513.246","131115215725.899","129039102792.993","133157218037.379","140383405640.691","153859484087.81","157104199933.736","167195838060.925","169490073979.163","173628736081.479","183766695858.164","184404364922.116","176961598204.008","188541688333.473","179180199397.393","202059769816.369","215741143035.192","202410248431.301","186722107919.517","193349213168.383","198604916501.356","180674221689.9","197903756994.57","204795238574.516","196550924121.885","179539390150.579","172681034232.565","201515140588.013","233637442296.499","247951783082.117","263939659294.472","250113614311.96","266018706660.988","291550030369.554","302434096274.486","289362362560.73","286391394483.918","268451926035.509","223807118284.546","247944835417.372","276309299469.316","301027029500.33","329127392894.461","365580825903.036","390752324782.611","361474289465.281","411356488094.631","452603315882.557","447887554982.108","465864406769.715","448078921137.375","467012955732.503","460108570604.936","486831119258.528","469507705041.015","433668918337.756","",
"Argentina","ARG","Households and NPISHs Final consumption expenditure (annual % growth)","NE.CON.PRVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.06841352671783","-4.37768056456919","5.53456193062398","8.9765646325253","3.4750777659176","-1.99816785555018","-0.659652676267768","-5.74134988166394","-14.3541941130141","8.16896945192877","9.49961787467726","7.39257837437741","10.9562344324469","9.33884359580877","7.24464894043004","-5.39765197565451","11.1881904891093","9.36871897063449","1.11028179114552","3.63901197001715","-4.35822823673057","3.6561961764088","-0.780270379658248","4.15844359659496","-2.2264249700232","-6.58809558516508","",
"Argentina","ARG","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.62457675739734","0.50415887861237","0.45876292952738","0.44895065037754","0.46730044797859","0.659640281077746","0.680968493485588","0.669381308400292","0.656813249732886","0.633037803693571","0.627072734368741","0.613425900694522","0.609241414893584","0.604261314395572","0.587046913451213","0.582149315820456","0.600027971397396","0.599266240493159","0.598464965329582","0.572419486159973","0.572606178000288","0.562323738317435","0.555884445713955","0.558069023075481","0.555809596519585","0.544646302455908","0.535384498219827","0.524093161602479","0.511880244157145","","",
"Argentina","ARG","Internally displaced persons, new displacement associated with disasters (number of cases)","VC.IDP.NWDS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","640","","","","2000","6900","32000","36000","12000","27000","16000","23000","",
"Argentina","ARG","Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports)","TX.VAL.MRCH.R3.ZS","10.8423686405338","6.61688446380419","9.62360289283366","10.8032834945764","12.4246079613993","12.6943699731903","11.6956494444096","13.6916143130292","17.9074962463837","15.9042652262991","14.0635930765238","11.7326880632702","15.38195947478","16.2191852921736","19.1113316033176","25.24206921474","24.7792876424064","21.3967084437036","20.8623765500564","21.5625036014337","19.1641256141829","16.6461874119875","17.1141943321325","12.0772872876705","18.0485729087007","19.282519756314","22.1947521048937","18.3760556094508","17.3618050577078","21.7245995317296","21.2986793242557","23.0016255306027","25.2632307212201","33.2018244822454","33.4159857490841","36.7254805803983","36.6991290816059","39.0718340196382","38.6873612413947","33.4770740792988","34.7183370711624","32.5880704778207","28.3638826546875","24.8019286789603","27.5616758603643","26.6817278332077","29.7793644585873","30.4571580561375","29.9028071561753","31.3241944645546","32.8844088715175","32.787937301206","33.9807030115918","33.8306091890133","32.0938596139093","27.9925450085229","24.7572220191645","25.2578786308521","28.0918237237844","25.4535301393119","",
"Argentina","ARG","Medium and high-tech exports (% manufactured exports)","TX.MNF.TECH.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.624433906023","23.624433906023","23.624433906023","28.9721843845314","30.0064176428577","30.4613965425461","31.7892949133981","37.4061607140626","38.0161924754791","33.0776248922843","36.1735505750926","36.675596387927","31.6596095090989","28.3221495363451","30.0268058598115","32.4409926697692","34.1910455645973","35.1651912466791","38.6198500322713","42.4397300152427","45.015518958527","46.4012614120794","46.7210113151297","49.6768773751444","49.1286769204","46.1270064970744","44.1184930023331","45.4234319753323","46.2427555472651","","",
"Argentina","ARG","Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports)","TM.VAL.MRCH.OR.ZS","2.40365028925283","0.814845247877294","2.10823249944325","2.41087986812281","3.87054036150279","5.0394502417918","6.14440690023119","2.49178532311062","1.77838577291382","1.89004853598959","2.40049861989137","2.05785751730483","2.0235963728584","1.86763275540525","9.10903999251756","5.20066192539444","4.56505826260708","3.95376938987799","5.40699858108672","5.25484422336702","3.12098587407147","1.80785353969072","0.997942329043866","1.01221136767318","0.748588217587897","0.714433657297317","1.09397888248194","1.72765799486497","1.91915811952958","1.56202215134578","1.14932552061688","4.91396990831932","2.58509566765507","3.17591348635522","3.06409413204321","4.80844101758999","6.65139238099029","6.97381247525125","7.30561910723839","9.28446733839272","9.7483426723557","10.4025239640751","8.11866480440095","9.66842319759836","6.9506188252708","9.46748229434801","14.7586878456618","17.0781176876915","18.3938454444969","17.6102316602149","18.3208046179705","19.8766451639782","21.4166315398798","23.3230099134933","23.9023762983256","27.7684796540616","26.5985890687735","26.3191122623843","26.9838433764053","28.117265331576","",
"Argentina","ARG","Tariff rate, applied, simple mean, primary products (%)","TM.TAX.TCOM.SM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.06","6.31","","9.07","10.08","9.99","12.85","11.41","11.63","10.95","11.35","10.02","9.03","8.08","7.56","7.89","7.49","7.53","7.33","7.3","7.24","7.12","7.46","7.52","7.5","7.73","7.63","7.58","",
"Argentina","ARG","Tariff rate, applied, simple mean, manufactured products (%)","TM.TAX.MANF.SM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.81","13.87","","13.09","14.92","14.93","17.15","15.59","15.61","13.47","15.15","15.22","12.14","10.87","10.94","11.87","11.54","12.09","11.86","11.73","11.53","12.62","13.05","12.93","13.05","13.18","12.91","12.6","",
"Argentina","ARG","Unmet need for contraception (% of married women ages 15-49)","SP.UWT.TFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Argentina","ARG","Population, female","SP.POP.TOTL.FE.IN","10150762","10327989","10506343","10685344","10864241","11042735","11220250","11397725","11578202","11765722","11963002","12171703","12390593","12615984","12842562","13066624","13286643","13504150","13722167","13945151","14176262","14415897","14662611","14915337","15172422","15432264","15694882","15959637","16223444","16482395","16733717","16975912","17209621","17436836","17660732","17883601","18106090","18327455","18546980","18763440","18976066","19185012","19390960","19594322","19795650","19995563","20193901","20391130","20589211","20790605","20941910","21178884","21415097","21650186","21883730","22115261","22344847","22572521","22797803","23020216","",
"Argentina","ARG","Population ages 65 and above, total","SP.POP.65UP.TO","1133027","1180297","1227888","1276214","1325674","1376611","1432500","1488660","1545082","1601707","1658621","1720411","1781130","1840861","1899463","1956758","2021794","2084242","2144761","2204471","2264500","2323132","2383640","2445546","2507582","2569289","2643160","2711719","2777258","2843057","2910364","2987702","3065167","3141284","3213299","3280179","3350998","3416985","3478179","3534693","3587025","3646164","3698544","3747194","3795884","3847047","3906203","3966574","4029611","4096735","4158393","4248699","4340684","4434407","4529965","4627549","4733904","4840396","4946805","5052508","",
"Argentina","ARG","Population ages 40-44, female (% of female population)","SP.POP.4044.FE.5Y","6.29212799077271","6.30062516514587","6.32899874342516","6.36977969641788","6.41169443758709","6.4472360644087","6.47566791750058","6.50241109498509","6.51709134112533","6.50564355458649","6.46093573152697","6.37697019439758","6.26368023930416","6.1331729864548","6.00243066727174","5.88210894276203","5.77869820089243","5.68289049535813","5.59952497288329","5.53480362643487","5.49245555810755","5.45635873066787","5.44887909466608","5.46360397598767","5.49179221461251","5.52785277756016","5.58474412231962","5.64373809300777","5.70139906834796","5.75335007402139","5.79547339009897","5.82127747709358","5.83872925012049","5.84836740985977","5.85050561330138","5.8461215862578","5.8407416598094","5.83025143691488","5.81857657011041","5.81200995126693","5.81389055721809","5.83061523873224","5.85612664707575","5.88414877963875","5.90428735122551","5.9106924692628","5.8983554439707","5.87528383659291","5.85139983515638","5.84136949556636","5.85394580178121","5.88968800336421","5.94242302839906","6.01340734264329","6.10465698543242","6.21473091015023","6.34026757106488","6.48949596271176","6.63671231854565","6.74403184758358","",
"Argentina","ARG","Population ages 15-19, female (% of female population)","SP.POP.1519.FE.5Y","8.60983553650105","8.68174652747083","8.77239053226729","8.86488841821313","8.93630683116227","8.97383002684481","8.98674432151589","8.96795553779763","8.92534954909234","8.87259541976299","8.8181112369435","8.80173320007345","8.78458501293441","8.76048332979549","8.72469858822584","8.67589889139681","8.57382109235569","8.47203329880321","8.37367196602518","8.27999342567412","8.19077579255014","8.11837848996691","8.05832548798263","8.01356965561223","7.99114894231799","7.99734089618849","8.06021988569267","8.13178998141248","8.21886777519859","8.33286566268244","8.47552381524365","8.61501234130972","8.79387909714207","8.97327565007222","9.09575651742595","9.13083495493077","9.08931143668724","8.96722731900656","8.8005397753251","8.64635162848603","8.5387855051765","8.46408299647308","8.42360178510014","8.40758911727536","8.39899717357082","8.3877775059952","8.38406152352938","8.38967563059514","8.39246867655437","8.37407128720263","8.32378435014526","8.24431563119558","8.128988314572","7.99506306889298","7.86955988483638","7.7684792893466","7.69021551496086","7.63588348926796","7.5972227605589","7.55999103719998","",
"Argentina","ARG","Female headed households (% of households with a female head)","SP.HOU.FEMA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Argentina","ARG","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","156.231","151.879","147.528","146.321","145.115","143.908","142.701","141.495","139.873","138.251","136.629","135.007","133.385","131.791","130.198","128.604","127.011","125.417","123.385","121.353","119.321","117.289","115.256","114.298","113.34","112.381","111.423","110.465","109.675","108.885","108.095","107.306","106.516","105.338","104.16","102.982","101.803","100.625","99.515","98.406","97.296","96.186","95.076","94.03","92.985","91.939","90.894","89.848","88.863","87.878","86.893","85.908","84.923","83.995","83.067","82.139","81.211","80.283","79.483","","",
"Argentina","ARG","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","4.80000019073486","6","6.59999990463257","5.59999990463257","3.40000009536743","2.29999995231628","4.5","2.79999995231628","2.79999995231628","2","2.29999995231628","4.5","4.73000001907349","4.17000007629395","3.53999996185303","5.30000019073486","4.40000009536743","5.30000019073486","6","7.30000019073486","7.05999994277954","5.44000005722046","6.3600001335144","10.1000003814697","11.7600002288818","18.7999992370605","17.1100006103516","14.8199996948242","12.6499996185303","14.0500001907349","15","17.3199996948242","19.5900001525879","15.3599996566772","13.5200004577637","11.5100002288818","10.0799999237061","8.47000026702881","7.84000015258789","8.64999961853027","7.71000003814697","7.17999982833862","7.21999979019165","7.09999990463257","7.26999998092651","","","8.35000038146973","9.22000026702881","9.84000015258789","",
"Argentina","ARG","Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.5","13.6899995803833","6.75","5.65999984741211","4.3899998664856","","4.42999982833862","4.63000011444092","3.52999997138977","3.75999999046326","3.79999995231628","3.89000010490417","3.92000007629395","","","3.97000002861023","4.19999980926514","4.40000009536743","",
"Argentina","ARG","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","53.6300010681152","","","","","","","","","","53.3600006103516","","","","","","","53.4000015258789","53.3699989318848","53.310001373291","51.2000007629395","","","53.7400016784668","","53.3800010681152","","53.3600006103516","","53.4199981689453","53.3800010681152","56.689998626709","50.2999992370605","51.7999992370605","51.2999992370605","58.189998626709","59.5","59.5","59.9000015258789","60.4000015258789","57.7200012207031","56.7999992370605","57.9000015258789","60.25","61.939998626709","61.5099983215332","61.7999992370605","61","60.4300003051758","60.7799987792969","60.189998626709","60.6500015258789","60.3600006103516","59.9599990844727","59.439998626709","","","58.810001373291","59.5999984741211","60.2900009155273","",
"Argentina","ARG","Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)","SL.TLF.ACTI.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.1199989318848","48.439998626709","47.5900001525879","46.7999992370605","46.1100006103516","45.2900009155273","45.1199989318848","45.3499984741211","45.5999984741211","45.6800003051758","45.8899993896484","45.8600006103516","45.5499992370605","46.0999984741211","46.6399993896484","44.8800010681152","45.560001373291","44.0699996948242","42.6199989318848","42.6300010681152","40.7000007629395","40.6699981689453","40.2099990844727","39.810001373291","38.5","38.5499992370605","38.5400009155273","38.4500007629395","38.939998626709","38.439998626709","",
"Argentina","ARG","Average working hours of children, study and work, male, ages 7-14 (hours per week)","SL.TLF.0714.SW.MA.TM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Argentina","ARG","Child employment in manufacturing, female (% of female economically active children ages 7-14)","SL.MNF.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Argentina","ARG","Vulnerable employment, female (% of female employment) (modeled ILO estimate)","SL.EMP.VULN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.529999256134","25.0300002098083","25.5099995136261","25.4200005531311","22.7600002288819","23.2399997711182","22.5099997520447","22.0700006484985","21.6499991416931","20.6399995088577","21.4200000762939","19.990000128746","19.0400004386902","18.6599993705749","18.3100008964539","17.4399999380112","16.5400002002716","16.3599996566773","16.899999499321","16.460000038147","16.0799995660782","16.1000000238419","16.6800003647805","17.2200004458428","17.6899995207786","18.4299991130829","19.0000004768372","19.9600000977516","21.010000526905","",
"Argentina","ARG","Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)","SL.EMP.1524.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.5200004577637","46.9000015258789","43.8699989318848","41.5099983215332","35.2700004577637","35.9500007629395","38.6199989318848","39.7700004577637","38.310001373291","37.75","34.7099990844727","32.1100006103516","38.0099983215332","39.9500007629395","40.6500015258789","42.4700012207031","42.6399993896484","41.9599990844727","41.3499984741211","41.0800018310547","41.1300010681152","41.4199981689453","40.0900001525879","38.939998626709","38.2700004577637","37.5","36.6500015258789","36.1399993896484","34.3199996948242","",
"Argentina","ARG","Poverty gap at $5.50 a day (2011 PPP) (%)","SI.POV.UMIC.GP","","","","","","","","","","","","","","","","","","","","","2.1","","","","","","2.5","3.6","","","","6","6.4","6.9","7.2","9.8","11","10.3","11.3","11.7","13.4","17.2","24.9","14.8","12","9.8","7.8","6.9","6.4","5.7","4.8","3.7","3.6","3.4","3.7","","3.7","3.2","4.1","4.8","",
"Argentina","ARG","Income share held by lowest 20%","SI.DST.FRST.20","","","","","","","","","","","","","","","","","","","","","5.3","","","","","","5.1","4.6","","","","4.8","4.6","4.5","4.4","3.8","3.5","3.5","3.4","3.5","3.2","2.6","2.8","3.3","3.6","3.8","3.9","4.1","4.2","4.3","4.6","4.8","5","5","5.1","","4.9","5.1","5","4.7","",
"Argentina","ARG","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.81966019","17.37289047","18.4574852","17.12602234","16.25901031","16.02175903","15.09950352","14.39874649","14.65606117","16.42263222","16.69264221","16.27754211","16.66110992","16.54238701","16.28528023","16.49740791","13.46559525","16.04845238","15.19464302","","",
"Argentina","ARG","Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line)","SH.UHC.NOP2.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.236871838569641","","","","","","","","0.215793773531914","","","","","","","","","","","","","","","","",
"Argentina","ARG","Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)","SH.STA.WASH.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4","","","","",
"Argentina","ARG","Prevalence of overweight, weight for height, female (% of children under 5)","SH.STA.OWGH.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Argentina","ARG","Low-birthweight babies (% of births)","SH.STA.BRTW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.3744082","7.47594929999999","7.5299845","7.5440626","7.52574539999999","7.4825821","7.4221354","7.351954","7.2795968","7.21261259999999","7.15856739999999","7.1250052","7.11949059999999","7.14957759999999","7.22281309999999","7.3467579","","","","","",
"Argentina","ARG","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.1","","","30.1","","27.8","","25.6","","23.6","","21.8","","",
"Argentina","ARG","Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV)","SH.HIV.PMTC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Argentina","ARG","People using at least basic drinking water services, urban (% of urban population)","SH.H2O.BASW.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.6257846884278","98.6930872343977","98.7603897803675","98.8276923263373","98.8949948723071","98.962297418277","99.0295999642468","99.0969025102166","99.1642050561864","99.2315076021563","99.2988101481261","99.3661126940959","99.4334152400658","99.5007177860356","99.5680203320054","99.6353228779752","99.6353228779752","99.6353228779752","","","",
"Argentina","ARG","Number of neonatal deaths","SH.DTH.NMRT","","","","","","","","","","","","13798","13853","13882","14057","14475","14936","15080","14710","13898","12806","11764","11080","10872","11041","11472","11900","11983","11627","11129","10796","10686","10686","10645","10376","9770","9003","8356","7978","7834","7865","7913","7799","7466","7050","6685","6392","6138","5915","5758","5689","5658","5588","5439","5239","5020","4826","4706","4650","4583","",
"Argentina","ARG","Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)","SH.ALC.PCAP.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.75","","","","","8.66","","","","","9.09","","","","","9.55","","","9.65","","",
"Argentina","ARG","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3987703323364","","15.6212596893311","15.8775396347046","16.2261505126953","16.3559608459473","16.4422092437744","14.3547201156616","15.1393003463745","15.8031702041626","15.5098400115967","15.1015701293945","15.7478399276733","16.0206699371338","15.0479698181152","15.1585597991943","14.5182600021362","14.4579296112061","13.7993297576904","13.9633102416992","13.3555402755737","13.2639198303223","","","",
"Argentina","ARG","Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)","SE.TER.CUAT.ST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0812501907349","","13.6834497451782","","","16.2084293365479","","17.2461490631104","17.820520401001","18.2467708587646","18.4053401947021","18.8033409118652","19.0403594970703","18.7846908569336","18.576150894165","19.4222507476807","","19.9918098449707","","",
"Argentina","ARG","Secondary education, teachers, female","SE.SEC.TCHR.FE","","","","","","","","","","","83047","84751","87236","91927","96962","101216","105505","110461","110395","113668","","","","126474","140120","151168","158468","176226","186101","","","","","","156668","","","","177930","","214873","147513","151319","161857","172394","173536","188586","196172","221331","","","","","","","","","","","","",
"Argentina","ARG","School enrollment, secondary, female (% net)","SE.SEC.NENR.FE","","","","","","","","","","","","","","","42.5199","44.09006","","","","","","","","","","","","","","","","","","","","","","","76.5898","78.473","80.36122","80.92482","80.78871","80.82155","81.42915","81.26323","81.61114","81.83627","83.17861","84.88917","85.80616","87.46214","89.35661","90.11215","90.33155","90.89313","92.18343","93.0542","","","",
"Argentina","ARG","Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)","SE.SEC.CUAT.UP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.4473609924316","","40.3442802429199","","","","","","","","","","","","","","","","","",
"Argentina","ARG","Children out of school, primary, female","SE.PRM.UNER.FE","","","","","","","","","","","61145","","","","60719","65236","","","","","","","","","","","","","","","","91413","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Argentina","ARG","Persistence to grade 5, total (% of cohort)","SE.PRM.PRS5.ZS","","","","","","","","","","","75.2336196899414","","","77.5387802124023","72.6144409179688","75.8264312744141","","","","","","","","","","","","","","","","","","","","","70.1163864135742","","90.4637069702148","96.2877807617188","92.9591522216797","92.108757019043","84.2322235107422","96.3128890991211","89.6829605102539","95.9879302978516","96.3018188476563","98.1681365966797","95.3454208374023","96.5689086914063","94.8981628417969","97.3665618896484","95.9745483398438","97.1126403808594","96.3750915527344","98.2601165771484","95.4963684082031","","","","",
"Argentina","ARG","School enrollment, primary, male (% gross)","SE.PRM.ENRR.MA","","","","","","","","","","","105.518447875977","106.533851623535","106.530242919922","106.03678894043","107.138717651367","106.877487182617","106.534957885742","107.274513244629","106.156593322754","107.316841125488","107.397636413574","108.330993652344","108.825126647949","","106.697898864746","106.489242553711","107.967147827148","107.822036743164","105.63256072998","","107.793197631836","109.81436920166","","","","","111.075691223145","107.38011932373","112.348472595215","114.700546264648","116.207679748535","116.688919067383","117.195861816406","114.89826965332","116.314949035645","115.83309173584","117.544723510742","118.22477722168","118.830833435059","118.170021057129","117.703437805176","116.286392211914","114.891380310059","112.477531433105","111.572631835938","111.368698120117","110.867538452148","109.851081848145","","","",
"Argentina","ARG","Trained teachers in preprimary education, female (% of female teachers)","SE.PRE.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Argentina","ARG","Literacy rate, youth (ages 15-24), gender parity index (GPI)","SE.ADT.1524.LT.FM.ZS","","","","","","","","","","","","","","","","","","","","","1.00866997241974","","","","","","","","","","","1.00481998920441","","","","","","","","","","1.00423002243042","","","","","1.00118005275726","","","1.0022200345993","1.00578999519348","1.00167000293732","1.00471997261047","1.00088000297546","1.00207996368408","1.00161004066467","1.00244998931885","","1.00516998767853","","",
